730517.0 34.108183079056865
730560.0 68.60841423948222
730607.0 84.67421790722759
730667.0 109.43042071197411
730738.0 115.43365695792879
730764.0 103.77022653721684
730810.0 87.64724919093852
730839.0 109.20172599784247
730880.0 89.31345353675452
730908.0 84.35159500693483
730936.0 82.50753264144626
731071.0 63.14118122977348
731136.0 57.68824163969794
731233.0 63.51995685005396
731545.0 40.36461704422871
731590.0 44.82416396979505
731685.0 47.740021574973056
731845.0 58.869507980911635
732000.0 52.199568500539385
732338.0 58.83171521035599
732387.0 52.899597442576365
732604.0 26.204602660913338
732631.0 28.55825242718447
732674.0 35.183252427184485
732707.0 48.25458468176916
732730.0 43.96655879180152
732772.0 30.95678045725024
732828.0 40.783890686803325
733095.0 48.41954480343787
733134.0 42.994606256742195
733173.0 65.62350271088138
733220.0 57.688241639697964
733352.0 55.744336569579296
733386.0 49.68392664509168
734003.0 46.007995431182174
734031.0 51.28188250781635
734032.0 51.28188250781635
734067.0 43.73786407766991
734191.0 56.05711022272989
734233.0 59.265562535693874
734244.0 59.174757281553376
734293.0 60.90171565367736
734347.0 57.20731010850944
734430.0 42.39710105291944
734464.0 42.19417475728155
734580.0 51.57065803667746
734639.0 55.374007060900254
734660.0 44.70981661272923
734695.0 35.01539190149183
734913.0 43.412565561879255
736251.0 46.882416396979515
736258.0 47.116621827114294
736284.0 41.699659563737235
736319.0 39.95091087596814
736343.0 41.286122215876645
736399.0 64.20604099244878
736448.0 60.54692556634307
736509.0 63.97734627831716
736537.0 61.91909385113269
736559.0 59.51779935275081
736581.0 56.60194174757281
736599.0 55.61239731142644
736623.0 42.43036765876172
736650.0 51.399137001078756
736700.0 47.339805825242706
736722.0 63.17691477885652
736753.0 57.80258899676375
736781.0 66.89320388349518
736796.0 60.604099244875954
736833.0 67.29341963322547
736852.0 62.033441208198475
736859.0 63.92017259978425
736867.0 53.07179950327387
736883.0 50.24557395773842
736943.0 35.376213592233015
736979.0 63.00539374325787
737020.0 64.4919093851133
737040.0 65.74973031283714
737117.0 65.80690399137004
737134.0 80.38619201726
737168.0 80.32901833872708
737203.0 91.2491909385113
737229.0 90.50593311758361
737261.0 94.33656957928801
737286.0 92.10679611650485
737322.0 97.1380798274002
737350.0 78.26145856852563
737457.0 47.25404530744337
737471.0 40.6504854368932
737509.0 30.94945745288406
737677.0 25.03547423450336
737713.0 40.42179072276162
737723.0 40.2502696871629
737743.0 52.262252895075456
737751.0 60.71844660194177
737765.0 56.05711022272989
737800.0 55.05825242718447
737861.0 79.81445523193099
737965.0 79.58576051779936
737993.0 80.44336569579288
738059.0 124.75296655879183
738079.0 120.52211434735707
738112.0 71.63861920172599
738170.0 52.54975728155341
738210.0 42.969360736351035
738245.0 60.375404530744326
738267.0 54.88673139158575
738274.0 53.28586839266449
738303.0 47.43216330594973
738477.0 37.10571736785329
738507.0 36.24811218985977
738534.0 39.90722761596548
738561.0 61.290183387270766
738594.0 56.67545076282942
738623.0 50.14809939114694
738658.0 96.10895361380794
738674.0 92.04962243797193
